mode,window_length,window_step,rseed,time,accuracy,f1
smartphoneatpocket,1550,775,25567961,0.0563349723816,0.676923076923,0.663180375364
smartphoneatpocket,1550,775,22644213,0.0565779209137,0.69010989011,0.676627797115
smartphoneatpocket,1550,775,74540349,0.0561649799347,0.701098901099,0.683837762605
smartphoneatpocket,1550,775,98054267,0.056428194046,0.70989010989,0.697609216713
smartphoneatpocket,1550,775,71167868,0.0569469928741,0.707692307692,0.698716462851
smartphoneatpocket,1550,775,16252189,0.0564391613007,0.687912087912,0.666146301782
smartphoneatpocket,1550,775,1813579,0.0566740036011,0.701098901099,0.689393761537
smartphoneatpocket,1550,775,39363446,0.0558688640594,0.687912087912,0.669573356195
smartphoneatpocket,1550,775,855513,0.056293964386,0.705494505495,0.701940453912
smartphoneatpocket,1550,775,74041245,0.0563089847565,0.696703296703,0.690274439455
smartphoneatpocket,1550,775,22950172,0.0558450222015,0.705494505495,0.689455647593
smartphoneatpocket,1550,775,18426920,0.055979013443,0.683516483516,0.66810858713
smartphoneatpocket,1550,775,34295891,0.0567328929901,0.69010989011,0.678759770697
smartphoneatpocket,1550,775,86828940,0.0559420585632,0.685714285714,0.666470114913
smartphoneatpocket,1550,775,62062274,0.0565249919891,0.698901098901,0.681368805162
smartphoneatboth,1550,775,93797449,0.0579659938812,0.885714285714,0.881473526942
smartphoneatboth,1550,775,81918009,0.0579118728638,0.907692307692,0.907298659613
smartphoneatboth,1550,775,61132739,0.0584518909454,0.907692307692,0.898840081674
smartphoneatboth,1550,775,37701167,0.0576860904694,0.898901098901,0.893571344678
smartphoneatboth,1550,775,78112324,0.0579669475555,0.90989010989,0.9053476912
smartphoneatboth,1550,775,25567961,0.0580110549927,0.887912087912,0.885874565259
smartphoneatboth,1550,775,22644213,0.0580570697784,0.920879120879,0.918072142757
smartphoneatboth,1550,775,74540349,0.0583989620209,0.901098901099,0.89686351716
smartphoneatboth,1550,775,98054267,0.058109998703,0.916483516484,0.915243865621
smartphoneatboth,1550,775,71167868,0.0583889484406,0.861538461538,0.856290095574
smartphoneatboth,1550,775,16252189,0.0584290027618,0.92967032967,0.92629429257
smartphoneatboth,1550,775,1813579,0.0585868358612,0.90989010989,0.90444792913
smartphoneatboth,1550,775,39363446,0.0580320358276,0.905494505495,0.902709055906
smartphoneatboth,1550,775,855513,0.0580599308014,0.898901098901,0.895434577284
smartphoneatboth,1550,775,74041245,0.0581591129303,0.925274725275,0.920237924439
smartphoneatboth,1550,775,22950172,0.0580379962921,0.914285714286,0.909294457487
smartphoneatboth,1550,775,18426920,0.0578851699829,0.918681318681,0.914600396536
smartphoneatboth,1550,775,34295891,0.0579941272736,0.920879120879,0.918037516936
smartphoneatboth,1550,775,86828940,0.058482170105,0.912087912088,0.908277418773
smartphoneatboth,1550,775,62062274,0.0582251548767,0.90989010989,0.9084445489
smartphoneatwrist,1600,800,93797449,0.0585880279541,0.943438914027,0.942053723032
smartphoneatwrist,1600,800,81918009,0.0545289516449,0.952488687783,0.951124526241
smartphoneatwrist,1600,800,61132739,0.0544857978821,0.941176470588,0.938499911209
smartphoneatwrist,1600,800,37701167,0.0557501316071,0.938914027149,0.937444802684
smartphoneatwrist,1600,800,78112324,0.0558969974518,0.947963800905,0.946999446252
smartphoneatwrist,1600,800,25567961,0.0554909706116,0.950226244344,0.947704417802
smartphoneatwrist,1600,800,22644213,0.055783033371,0.954751131222,0.950781405331
smartphoneatwrist,1600,800,74540349,0.0551960468292,0.93665158371,0.934361258128
smartphoneatwrist,1600,800,98054267,0.0557219982147,0.927601809955,0.925548703656
smartphoneatwrist,1600,800,71167868,0.0554749965668,0.943438914027,0.940473887187
smartphoneatwrist,1600,800,16252189,0.0559668540955,0.938914027149,0.936999669626
smartphoneatwrist,1600,800,1813579,0.0556130409241,0.943438914027,0.941506909835
smartphoneatwrist,1600,800,39363446,0.0558550357819,0.952488687783,0.95020994114
smartphoneatwrist,1600,800,855513,0.0559611320496,0.938914027149,0.937288662385
smartphoneatwrist,1600,800,74041245,0.0558722019196,0.945701357466,0.943744903763
smartphoneatwrist,1600,800,22950172,0.0557470321655,0.934389140271,0.932473390316
smartphoneatwrist,1600,800,18426920,0.0560219287872,0.941176470588,0.937223444141
smartphoneatwrist,1600,800,34295891,0.100396156311,0.923076923077,0.920900266623
smartphoneatwrist,1600,800,86828940,0.0548241138458,0.943438914027,0.941312388474
smartphoneatwrist,1600,800,62062274,0.0555629730225,0.945701357466,0.943701669772
smartphoneatpocket,1600,800,93797449,0.0556058883667,0.701357466063,0.687124402477
smartphoneatpocket,1600,800,81918009,0.0561649799347,0.703619909502,0.695641573208
smartphoneatpocket,1600,800,61132739,0.0560519695282,0.712669683258,0.699014363261
smartphoneatpocket,1600,800,37701167,0.0556039810181,0.690045248869,0.673912088593
smartphoneatpocket,1600,800,78112324,0.0560610294342,0.68778280543,0.667676379225
smartphoneatpocket,1600,800,25567961,0.0553550720215,0.703619909502,0.682479386978
smartphoneatpocket,1600,800,22644213,0.0556740760803,0.699095022624,0.685623396647
smartphoneatpocket,1600,800,74540349,0.0563628673553,0.710407239819,0.697416015268
smartphoneatpocket,1600,800,98054267,0.0559129714966,0.703619909502,0.681930398404
smartphoneatpocket,1600,800,71167868,0.0556831359863,0.701357466063,0.683901963807
smartphoneatpocket,1600,800,16252189,0.0559511184692,0.70814479638,0.691251738815
smartphoneatpocket,1600,800,1813579,0.055741071701,0.678733031674,0.661845297358
smartphoneatpocket,1600,800,39363446,0.0561480522156,0.674208144796,0.661850610768
smartphoneatpocket,1600,800,855513,0.0557870864868,0.685520361991,0.672456992717
smartphoneatpocket,1600,800,74041245,0.0561590194702,0.710407239819,0.695727673708
smartphoneatpocket,1600,800,22950172,0.0558140277863,0.703619909502,0.682930415231
smartphoneatpocket,1600,800,18426920,0.0558190345764,0.705882352941,0.695941956197
smartphoneatpocket,1600,800,34295891,0.0560021400452,0.717194570136,0.705119096505
smartphoneatpocket,1600,800,86828940,0.0588359832764,0.692307692308,0.675956017319
smartphoneatpocket,1600,800,62062274,0.0560579299927,0.68778280543,0.676141957837
smartphoneatboth,1600,800,93797449,0.0578269958496,0.893665158371,0.88986608627
smartphoneatboth,1600,800,81918009,0.0576958656311,0.900452488688,0.896900843021
smartphoneatboth,1600,800,61132739,0.0574150085449,0.91628959276,0.909362879515
smartphoneatboth,1600,800,37701167,0.0580039024353,0.91628959276,0.914348534653
smartphoneatboth,1600,800,78112324,0.0579891204834,0.909502262443,0.901219030339
smartphoneatboth,1600,800,25567961,0.0566968917847,0.889140271493,0.882860845448
smartphoneatboth,1600,800,22644213,0.0577092170715,0.907239819005,0.902475325301
smartphoneatboth,1600,800,74540349,0.0573658943176,0.868778280543,0.863938412757
smartphoneatboth,1600,800,98054267,0.0572738647461,0.920814479638,0.921115909371
smartphoneatboth,1600,800,71167868,0.0586469173431,0.886877828054,0.883554792096
smartphoneatboth,1600,800,16252189,0.0572831630707,0.89592760181,0.892454322803
smartphoneatboth,1600,800,1813579,0.0577189922333,0.923076923077,0.919134226186
smartphoneatboth,1600,800,39363446,0.0574569702148,0.907239819005,0.899410230203
smartphoneatboth,1600,800,855513,0.0572929382324,0.932126696833,0.92953170736
smartphoneatboth,1600,800,74041245,0.0576639175415,0.929864253394,0.925513556283
smartphoneatboth,1600,800,22950172,0.0567531585693,0.943438914027,0.940827270052
smartphoneatboth,1600,800,18426920,0.0570871829987,0.927601809955,0.924115688949
smartphoneatboth,1600,800,34295891,0.0578310489655,0.907239819005,0.902670977936
smartphoneatboth,1600,800,86828940,0.057116985321,0.923076923077,0.919184374947
smartphoneatboth,1600,800,62062274,0.0574951171875,0.932126696833,0.929047508496
smartphoneatwrist,1650,825,93797449,0.0544850826263,0.944055944056,0.941545833902
smartphoneatwrist,1650,825,81918009,0.0555009841919,0.951048951049,0.950291417809
smartphoneatwrist,1650,825,61132739,0.0548210144043,0.946386946387,0.944332552232
smartphoneatwrist,1650,825,37701167,0.0544819831848,0.946386946387,0.945271011948
smartphoneatwrist,1650,825,78112324,0.054624080658,0.946386946387,0.944731934675
smartphoneatwrist,1650,825,25567961,0.0551822185516,0.920745920746,0.919783847626
smartphoneatwrist,1650,825,22644213,0.0547649860382,0.95337995338,0.951527897516
smartphoneatwrist,1650,825,74540349,0.0554509162903,0.95337995338,0.952252920855
smartphoneatwrist,1650,825,98054267,0.0551121234894,0.946386946387,0.945052802439
smartphoneatwrist,1650,825,71167868,0.0548498630524,0.937062937063,0.934194227516
smartphoneatwrist,1650,825,16252189,0.0552599430084,0.937062937063,0.936188690327
smartphoneatwrist,1650,825,1813579,0.0550711154938,0.95337995338,0.953016525683
smartphoneatwrist,1650,825,39363446,0.0552389621735,0.946386946387,0.942764545548
smartphoneatwrist,1650,825,855513,0.0556490421295,0.944055944056,0.943322271076
smartphoneatwrist,1650,825,74041245,0.0555379390717,0.948717948718,0.947375648452
smartphoneatwrist,1650,825,22950172,0.0549681186676,0.948717948718,0.947821066389
smartphoneatwrist,1650,825,18426920,0.0561499595642,0.939393939394,0.936730130839
smartphoneatwrist,1650,825,34295891,0.0553288459778,0.948717948718,0.947031945008
smartphoneatwrist,1650,825,86828940,0.0548310279846,0.946386946387,0.945252385486
smartphoneatwrist,1650,825,62062274,0.0554909706116,0.941724941725,0.939648005039
smartphoneatpocket,1650,825,93797449,0.0555639266968,0.69696969697,0.679945322131
smartphoneatpocket,1650,825,81918009,0.0551519393921,0.708624708625,0.696205028561
smartphoneatpocket,1650,825,61132739,0.0554740428925,0.699300699301,0.688396508396
smartphoneatpocket,1650,825,37701167,0.0557520389557,0.662004662005,0.637623297987
smartphoneatpocket,1650,825,78112324,0.0556969642639,0.706293706294,0.691366120445
smartphoneatpocket,1650,825,25567961,0.0556631088257,0.675990675991,0.657991508282
smartphoneatpocket,1650,825,22644213,0.0560240745544,0.69696969697,0.680199638873
smartphoneatpocket,1650,825,74540349,0.0553929805756,0.685314685315,0.674426574614
smartphoneatpocket,1650,825,98054267,0.0557720661163,0.708624708625,0.697207200752
smartphoneatpocket,1650,825,71167868,0.0560069084167,0.689976689977,0.675142640914
smartphoneatpocket,1650,825,16252189,0.0555548667908,0.687645687646,0.669542695945
smartphoneatpocket,1650,825,1813579,0.0551650524139,0.692307692308,0.681005133268
smartphoneatpocket,1650,825,39363446,0.0552859306335,0.682983682984,0.666748930932
smartphoneatpocket,1650,825,855513,0.0557990074158,0.701631701632,0.687439535347
smartphoneatpocket,1650,825,74041245,0.0555748939514,0.689976689977,0.678244827458
smartphoneatpocket,1650,825,22950172,0.0551631450653,0.687645687646,0.678429982877
smartphoneatpocket,1650,825,18426920,0.0564579963684,0.69696969697,0.68571178743
smartphoneatpocket,1650,825,34295891,0.0572938919067,0.708624708625,0.693810532003
smartphoneatpocket,1650,825,86828940,0.0555250644684,0.692307692308,0.68071461988
smartphoneatpocket,1650,825,62062274,0.0556879043579,0.708624708625,0.697872877167
smartphoneatboth,1650,825,93797449,0.0571720600128,0.895104895105,0.886518793274
smartphoneatboth,1650,825,81918009,0.0572030544281,0.913752913753,0.907947636319
smartphoneatboth,1650,825,61132739,0.0566420555115,0.916083916084,0.912455112586
smartphoneatboth,1650,825,37701167,0.0568809509277,0.911421911422,0.903272774828
smartphoneatboth,1650,825,78112324,0.05726313591,0.897435897436,0.893962612446
smartphoneatboth,1650,825,25567961,0.0571529865265,0.897435897436,0.894204024938
smartphoneatboth,1650,825,22644213,0.0573160648346,0.90675990676,0.904804222546
smartphoneatboth,1650,825,74540349,0.0575020313263,0.902097902098,0.8929271382
smartphoneatboth,1650,825,98054267,0.0571529865265,0.927738927739,0.924961322279
smartphoneatboth,1650,825,71167868,0.0572118759155,0.895104895105,0.889656406724
smartphoneatboth,1650,825,16252189,0.0567080974579,0.88344988345,0.876698986143
smartphoneatboth,1650,825,1813579,0.0570859909058,0.892773892774,0.888245142589
smartphoneatboth,1650,825,39363446,0.0572159290314,0.885780885781,0.88549147517
smartphoneatboth,1650,825,855513,0.0567739009857,0.899766899767,0.897239994268
smartphoneatboth,1650,825,74041245,0.0569050312042,0.920745920746,0.913122578773
smartphoneatboth,1650,825,22950172,0.0570940971375,0.934731934732,0.932485107765
smartphoneatboth,1650,825,18426920,0.0567071437836,0.909090909091,0.904296473926
smartphoneatboth,1650,825,34295891,0.0570979118347,0.920745920746,0.917151440958
smartphoneatboth,1650,825,86828940,0.0573318004608,0.899766899767,0.896377142608
smartphoneatboth,1650,825,62062274,0.0568990707397,0.871794871795,0.86604095697
smartphoneatwrist,1700,850,93797449,0.0585880279541,0.942307692308,0.941706681177
smartphoneatwrist,1700,850,81918009,0.052855014801,0.942307692308,0.940921557414
smartphoneatwrist,1700,850,61132739,0.0542359352112,0.932692307692,0.930406037886
smartphoneatwrist,1700,850,37701167,0.0541009902954,0.942307692308,0.940434562166
smartphoneatwrist,1700,850,78112324,0.0541532039642,0.930288461538,0.927997796989
smartphoneatwrist,1700,850,25567961,0.0541799068451,0.949519230769,0.947476526741
smartphoneatwrist,1700,850,22644213,0.0546951293945,0.944711538462,0.943390834586
smartphoneatwrist,1700,850,74540349,0.0549039840698,0.944711538462,0.943395029352
smartphoneatwrist,1700,850,98054267,0.0542879104614,0.9375,0.936051180891
smartphoneatwrist,1700,850,71167868,0.0542979240417,0.947115384615,0.946299027757
smartphoneatwrist,1700,850,16252189,0.0551061630249,0.949519230769,0.946788902609
smartphoneatwrist,1700,850,1813579,0.0546429157257,0.954326923077,0.95319204118
smartphoneatwrist,1700,850,39363446,0.0545511245728,0.942307692308,0.939691257491
smartphoneatwrist,1700,850,855513,0.0548341274261,0.930288461538,0.927994068235
smartphoneatwrist,1700,850,74041245,0.054801940918,0.930288461538,0.928666357749
smartphoneatwrist,1700,850,22950172,0.0542900562286,0.954326923077,0.953008809635
smartphoneatwrist,1700,850,18426920,0.0544710159302,0.947115384615,0.944973875934
smartphoneatwrist,1700,850,34295891,0.055153131485,0.944711538462,0.942732306223
smartphoneatwrist,1700,850,86828940,0.0545260906219,0.935096153846,0.93399932148
smartphoneatwrist,1700,850,62062274,0.0546741485596,0.956730769231,0.955147207195
smartphoneatpocket,1700,850,93797449,0.0552599430084,0.682692307692,0.662521315941
smartphoneatpocket,1700,850,81918009,0.0547618865967,0.694711538462,0.669190584021
smartphoneatpocket,1700,850,61132739,0.0550379753113,0.706730769231,0.692221085272
smartphoneatpocket,1700,850,37701167,0.0551369190216,0.701923076923,0.682629922172
smartphoneatpocket,1700,850,78112324,0.0548708438873,0.677884615385,0.655777494407
smartphoneatpocket,1700,850,25567961,0.0553090572357,0.670673076923,0.641267348358
smartphoneatpocket,1700,850,22644213,0.0550410747528,0.704326923077,0.688502802239
smartphoneatpocket,1700,850,74540349,0.0549869537354,0.697115384615,0.675346207074
smartphoneatpocket,1700,850,98054267,0.055349111557,0.701923076923,0.680017747952
smartphoneatpocket,1700,850,71167868,0.0554330348969,0.689903846154,0.668206384285
smartphoneatpocket,1700,850,16252189,0.0544981956482,0.675480769231,0.642830362197
smartphoneatpocket,1700,850,1813579,0.0553860664368,0.699519230769,0.670270942055
smartphoneatpocket,1700,850,39363446,0.0587739944458,0.668269230769,0.638854530471
smartphoneatpocket,1700,850,855513,0.054694890976,0.694711538462,0.671086039139
smartphoneatpocket,1700,850,74041245,0.0553228855133,0.682692307692,0.656820983341
smartphoneatpocket,1700,850,22950172,0.0549471378326,0.706730769231,0.694201760652
smartphoneatpocket,1700,850,18426920,0.0551319122314,0.721153846154,0.700132331357
smartphoneatpocket,1700,850,34295891,0.0548830032349,0.694711538462,0.670847714335
smartphoneatpocket,1700,850,86828940,0.0548329353333,0.673076923077,0.651623796886
smartphoneatpocket,1700,850,62062274,0.0554630756378,0.697115384615,0.668735251269
smartphoneatboth,1700,850,93797449,0.05681681633,0.918269230769,0.913783810664
smartphoneatboth,1700,850,81918009,0.0565650463104,0.925480769231,0.918456591366
smartphoneatboth,1700,850,61132739,0.056755065918,0.913461538462,0.908636013253
smartphoneatboth,1700,850,37701167,0.0563099384308,0.884615384615,0.87678863824
smartphoneatboth,1700,850,78112324,0.0563600063324,0.884615384615,0.880350538611
smartphoneatboth,1700,850,25567961,0.0563368797302,0.889423076923,0.885271644973
smartphoneatboth,1700,850,22644213,0.0558700561523,0.925480769231,0.919600263222
smartphoneatboth,1700,850,74540349,0.0570788383484,0.911057692308,0.90501925171
smartphoneatboth,1700,850,98054267,0.05610704422,0.879807692308,0.874767177619
smartphoneatboth,1700,850,71167868,0.0566329956055,0.920673076923,0.916411679288
smartphoneatboth,1700,850,16252189,0.0568220615387,0.913461538462,0.911978497807
smartphoneatboth,1700,850,1813579,0.0559980869293,0.911057692308,0.908808273637
smartphoneatboth,1700,850,39363446,0.0561330318451,0.915865384615,0.910426906626
smartphoneatboth,1700,850,855513,0.0566830635071,0.923076923077,0.922004260613
smartphoneatboth,1700,850,74041245,0.0565860271454,0.920673076923,0.913969045615
smartphoneatboth,1700,850,22950172,0.0568821430206,0.913461538462,0.907260677743
smartphoneatboth,1700,850,18426920,0.0568690299988,0.901442307692,0.897844976664
smartphoneatboth,1700,850,34295891,0.0566079616547,0.896634615385,0.890035217161
smartphoneatboth,1700,850,86828940,0.0570168495178,0.918269230769,0.912059888526
smartphoneatboth,1700,850,62062274,0.0567879676819,0.899038461538,0.893259089937
smartphoneatwrist,1750,875,93797449,0.0572528839111,0.935483870968,0.934130046199
smartphoneatwrist,1750,875,81918009,0.0530128479004,0.940446650124,0.937499940602
smartphoneatwrist,1750,875,61132739,0.0536561012268,0.955334987593,0.954332344917
smartphoneatwrist,1750,875,37701167,0.0532379150391,0.952853598015,0.951071001313
smartphoneatwrist,1750,875,78112324,0.0535349845886,0.947890818859,0.946691600431
smartphoneatwrist,1750,875,25567961,0.0538392066956,0.935483870968,0.933054120825
smartphoneatwrist,1750,875,22644213,0.0541188716888,0.94540942928,0.943599002941
smartphoneatwrist,1750,875,74540349,0.0542550086975,0.930521091811,0.928730300204
smartphoneatwrist,1750,875,98054267,0.053505897522,0.942928039702,0.941152701421
smartphoneatwrist,1750,875,71167868,0.0538890361786,0.942928039702,0.9411536633
smartphoneatwrist,1750,875,16252189,0.0543789863586,0.950372208437,0.948760050136
smartphoneatwrist,1750,875,1813579,0.0545339584351,0.940446650124,0.937796055063
smartphoneatwrist,1750,875,39363446,0.0543880462646,0.950372208437,0.948271870679
smartphoneatwrist,1750,875,855513,0.0543229579926,0.947890818859,0.946394580755
smartphoneatwrist,1750,875,74041245,0.0544250011444,0.940446650124,0.937810540225
smartphoneatwrist,1750,875,22950172,0.0536658763885,0.947890818859,0.945676126057
smartphoneatwrist,1750,875,18426920,0.0544860363007,0.955334987593,0.954323602133
smartphoneatwrist,1750,875,34295891,0.0550270080566,0.940446650124,0.938770738955
smartphoneatwrist,1750,875,86828940,0.054493188858,0.942928039702,0.939733060068
smartphoneatwrist,1750,875,62062274,0.054671049118,0.947890818859,0.946589041301
smartphoneatpocket,1750,875,93797449,0.0556252002716,0.682382133995,0.662556771113
smartphoneatpocket,1750,875,81918009,0.0970191955566,0.707196029777,0.689205458425
smartphoneatpocket,1750,875,61132739,0.0541961193085,0.694789081886,0.6684278924
smartphoneatpocket,1750,875,37701167,0.0544030666351,0.66253101737,0.635828897939
smartphoneatpocket,1750,875,78112324,0.0548791885376,0.682382133995,0.660800680617
smartphoneatpocket,1750,875,25567961,0.0541620254517,0.68982630273,0.665253334771
smartphoneatpocket,1750,875,22644213,0.0544590950012,0.684863523573,0.656014906015
smartphoneatpocket,1750,875,74540349,0.0550091266632,0.707196029777,0.69424925557
smartphoneatpocket,1750,875,98054267,0.0547149181366,0.704714640199,0.68222940591
smartphoneatpocket,1750,875,71167868,0.0547740459442,0.704714640199,0.680105591062
smartphoneatpocket,1750,875,16252189,0.054594039917,0.712158808933,0.70226070869
smartphoneatpocket,1750,875,1813579,0.0546669960022,0.652605459057,0.618607729633
smartphoneatpocket,1750,875,39363446,0.0549039840698,0.70223325062,0.678751881139
smartphoneatpocket,1750,875,855513,0.0548160076141,0.682382133995,0.655207452606
smartphoneatpocket,1750,875,74041245,0.0544509887695,0.68982630273,0.666794997544
smartphoneatpocket,1750,875,22950172,0.0544049739838,0.707196029777,0.678506228647
smartphoneatpocket,1750,875,18426920,0.0543007850647,0.694789081886,0.670116414634
smartphoneatpocket,1750,875,34295891,0.0542829036713,0.709677419355,0.687969592315
smartphoneatpocket,1750,875,86828940,0.0543851852417,0.699751861042,0.678603839602
smartphoneatpocket,1750,875,62062274,0.0554089546204,0.712158808933,0.691647882129
smartphoneatboth,1750,875,93797449,0.0558230876923,0.90570719603,0.895614297681
smartphoneatboth,1750,875,81918009,0.0562019348145,0.893300248139,0.888481371499
smartphoneatboth,1750,875,61132739,0.0556011199951,0.920595533499,0.915071792637
smartphoneatboth,1750,875,37701167,0.055408000946,0.908188585608,0.901836028804
smartphoneatboth,1750,875,78112324,0.0561089515686,0.90570719603,0.899080261847
smartphoneatboth,1750,875,25567961,0.0562260150909,0.908188585608,0.900899084208
smartphoneatboth,1750,875,22644213,0.0558500289917,0.918114143921,0.915806265442
smartphoneatboth,1750,875,74540349,0.0560262203217,0.893300248139,0.889834527578
smartphoneatboth,1750,875,98054267,0.0559170246124,0.910669975186,0.903775809251
smartphoneatboth,1750,875,71167868,0.0558619499207,0.915632754342,0.909852655999
smartphoneatboth,1750,875,16252189,0.0563359260559,0.915632754342,0.906664084697
smartphoneatboth,1750,875,1813579,0.0560591220856,0.908188585608,0.90211387745
smartphoneatboth,1750,875,39363446,0.0558800697327,0.920595533499,0.915563065703
smartphoneatboth,1750,875,855513,0.0560300350189,0.87841191067,0.873160775935
smartphoneatboth,1750,875,74041245,0.0561509132385,0.858560794045,0.855536777633
smartphoneatboth,1750,875,22950172,0.0562160015106,0.918114143921,0.910172225851
smartphoneatboth,1750,875,18426920,0.0558869838715,0.918114143921,0.914643958871
smartphoneatboth,1750,875,34295891,0.0562970638275,0.903225806452,0.895507475454
smartphoneatboth,1750,875,86828940,0.0558300018311,0.893300248139,0.887415886648
smartphoneatboth,1750,875,62062274,0.0557777881622,0.913151364764,0.908461895025
smartphoneatwrist,1800,900,93797449,0.0536799430847,0.935897435897,0.934542545802
smartphoneatwrist,1800,900,81918009,0.0525209903717,0.933333333333,0.930844897351
smartphoneatwrist,1800,900,61132739,0.0533471107483,0.953846153846,0.95279498932
smartphoneatwrist,1800,900,37701167,0.0534341335297,0.946153846154,0.945257445196
smartphoneatwrist,1800,900,78112324,0.0539557933807,0.930769230769,0.929158300475
smartphoneatwrist,1800,900,25567961,0.0537440776825,0.938461538462,0.937071091874
smartphoneatwrist,1800,900,22644213,0.0536029338837,0.938461538462,0.936351100115
smartphoneatwrist,1800,900,74540349,0.0538890361786,0.94358974359,0.941319837977
smartphoneatwrist,1800,900,98054267,0.0541000366211,0.94358974359,0.941651276286
smartphoneatwrist,1800,900,71167868,0.0538830757141,0.941025641026,0.939549950388
smartphoneatwrist,1800,900,16252189,0.0541079044342,0.941025641026,0.939050587406
smartphoneatwrist,1800,900,1813579,0.0537731647491,0.933333333333,0.930778533855
smartphoneatwrist,1800,900,39363446,0.0535590648651,0.953846153846,0.953094582829
smartphoneatwrist,1800,900,855513,0.0545151233673,0.946153846154,0.944520164697
smartphoneatwrist,1800,900,74041245,0.0541491508484,0.94358974359,0.942613379411
smartphoneatwrist,1800,900,22950172,0.0540180206299,0.94358974359,0.94160026985
smartphoneatwrist,1800,900,18426920,0.0543630123138,0.923076923077,0.919789210663
smartphoneatwrist,1800,900,34295891,0.054249048233,0.948717948718,0.947090158072
smartphoneatwrist,1800,900,86828940,0.0542118549347,0.948717948718,0.94741250323
smartphoneatwrist,1800,900,62062274,0.0544829368591,0.933333333333,0.93232082268
smartphoneatpocket,1800,900,93797449,0.0547189712524,0.661538461538,0.644190786492
smartphoneatpocket,1800,900,81918009,0.0552871227264,0.702564102564,0.684302843715
smartphoneatpocket,1800,900,61132739,0.0546848773956,0.712820512821,0.70346469303
smartphoneatpocket,1800,900,37701167,0.0542500019073,0.692307692308,0.669126949951
smartphoneatpocket,1800,900,78112324,0.0545129776001,0.694871794872,0.674625533066
smartphoneatpocket,1800,900,25567961,0.0546519756317,0.694871794872,0.677274213608
smartphoneatpocket,1800,900,22644213,0.0547389984131,0.692307692308,0.67295693993
smartphoneatpocket,1800,900,74540349,0.0549290180206,0.689743589744,0.672172987346
smartphoneatpocket,1800,900,98054267,0.0547420978546,0.694871794872,0.666633874655
smartphoneatpocket,1800,900,71167868,0.0543279647827,0.684615384615,0.66047556701
smartphoneatpocket,1800,900,16252189,0.0549387931824,0.679487179487,0.669038604866
smartphoneatpocket,1800,900,1813579,0.0542690753937,0.653846153846,0.633584099484
smartphoneatpocket,1800,900,39363446,0.0549378395081,0.697435897436,0.679483135113
smartphoneatpocket,1800,900,855513,0.0549550056458,0.694871794872,0.67305069695
smartphoneatpocket,1800,900,74041245,0.0542368888855,0.694871794872,0.679541919892
smartphoneatpocket,1800,900,22950172,0.0542259216309,0.710256410256,0.692231571968
smartphoneatpocket,1800,900,18426920,0.0547099113464,0.7,0.675553570599
smartphoneatpocket,1800,900,34295891,0.0546228885651,0.715384615385,0.706375297711
smartphoneatpocket,1800,900,86828940,0.0547330379486,0.723076923077,0.71235864496
smartphoneatpocket,1800,900,62062274,0.054368019104,0.7,0.684224954624
smartphoneatboth,1800,900,93797449,0.0556380748749,0.912820512821,0.905413741571
smartphoneatboth,1800,900,81918009,0.0556230545044,0.923076923077,0.917221496673
smartphoneatboth,1800,900,61132739,0.0552749633789,0.907692307692,0.899408866888
smartphoneatboth,1800,900,37701167,0.0561001300812,0.902564102564,0.893911173465
smartphoneatboth,1800,900,78112324,0.0561289787292,0.925641025641,0.920218442075
smartphoneatboth,1800,900,25567961,0.0550899505615,0.897435897436,0.895546585197
smartphoneatboth,1800,900,22644213,0.0558650493622,0.928205128205,0.925637611211
smartphoneatboth,1800,900,74540349,0.0557849407196,0.887179487179,0.880469189046
smartphoneatboth,1800,900,98054267,0.0555510520935,0.933333333333,0.92950990116
smartphoneatboth,1800,900,71167868,0.0558919906616,0.917948717949,0.913703400448
smartphoneatboth,1800,900,16252189,0.0561759471893,0.920512820513,0.917383581764
smartphoneatboth,1800,900,1813579,0.0557091236115,0.925641025641,0.920528690776
smartphoneatboth,1800,900,39363446,0.0563209056854,0.910256410256,0.903401189498
smartphoneatboth,1800,900,855513,0.0557940006256,0.897435897436,0.896555763865
smartphoneatboth,1800,900,74041245,0.0555720329285,0.882051282051,0.872376426439
smartphoneatboth,1800,900,22950172,0.0560622215271,0.889743589744,0.884689617606
smartphoneatboth,1800,900,18426920,0.055636882782,0.930769230769,0.92956925298
smartphoneatboth,1800,900,34295891,0.058069229126,0.923076923077,0.917073564541
smartphoneatboth,1800,900,86828940,0.0564529895782,0.920512820513,0.917672124319
smartphoneatboth,1800,900,62062274,0.0562357902527,0.915384615385,0.908814413589
smartphoneatwrist,1850,925,93797449,0.0564610958099,0.946949602122,0.944930211094
smartphoneatwrist,1850,925,81918009,0.0524909496307,0.931034482759,0.928881264101
smartphoneatwrist,1850,925,61132739,0.0528221130371,0.946949602122,0.944919204491
smartphoneatwrist,1850,925,37701167,0.0532472133636,0.93899204244,0.936619277275
smartphoneatwrist,1850,925,78112324,0.053591966629,0.949602122016,0.948092493188
smartphoneatwrist,1850,925,25567961,0.053740978241,0.949602122016,0.948187617705
smartphoneatwrist,1850,925,22644213,0.0536649227142,0.944297082228,0.942560439795
smartphoneatwrist,1850,925,74540349,0.054004907608,0.933687002653,0.931714639436
smartphoneatwrist,1850,925,98054267,0.0532009601593,0.944297082228,0.942228583551
smartphoneatwrist,1850,925,71167868,0.0537919998169,0.941644562334,0.941413124135
