mode,normalized,classifier,rseed,time,accuracy,f1
smartphoneatpocket,False,MLPClassifier,74540349,0.886801958084,0.504273504274,0.481671671749
smartphoneatpocket,False,MLPClassifier,98054267,1.03890109062,0.444444444444,0.407128993643
smartphoneatpocket,False,MLPClassifier,71167868,0.24222111702,0.482905982906,0.448596693011
smartphoneatpocket,False,MLPClassifier,16252189,0.280731916428,0.487179487179,0.480606857727
smartphoneatpocket,False,MLPClassifier,1813579,0.519863843918,0.457264957265,0.430145429831
smartphoneatpocket,False,MLPClassifier,39363446,0.661356925964,0.452991452991,0.435117503733
smartphoneatpocket,False,MLPClassifier,855513,0.783349990845,0.478632478632,0.454570398359
smartphoneatpocket,False,MLPClassifier,74041245,0.651948928833,0.508547008547,0.482365154163
smartphoneatpocket,False,MLPClassifier,22950172,0.557630062103,0.440170940171,0.414210132413
smartphoneatpocket,False,MLPClassifier,18426920,0.795217037201,0.504273504274,0.476842556939
smartphoneatpocket,False,MLPClassifier,34295891,0.583323001862,0.495726495726,0.471905173111
smartphoneatpocket,False,MLPClassifier,86828940,0.437976837158,0.534188034188,0.519754932698
smartphoneatpocket,False,MLPClassifier,62062274,0.597099065781,0.444444444444,0.42433859685
smartphoneatboth,False,LogisticRegression,93797449,0.435827970505,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,81918009,0.469537973404,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,61132739,0.461019992828,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,37701167,0.460180044174,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,78112324,0.376752853394,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,25567961,0.460150003433,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,22644213,0.456085205078,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,74540349,0.45573091507,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,98054267,0.454991102219,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,71167868,0.452420949936,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,16252189,0.450933933258,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,1813579,0.413719892502,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,39363446,0.450603961945,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,855513,0.449537992477,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,74041245,0.412858963013,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,22950172,0.430155992508,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,18426920,0.351875066757,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,34295891,0.344733953476,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,86828940,0.349097967148,0.683760683761,0.668227502798
smartphoneatboth,False,LogisticRegression,62062274,0.342903852463,0.683760683761,0.668227502798
smartphoneatboth,False,RandomForestClassifier,93797449,0.0858299732208,0.905982905983,0.902811078136
smartphoneatboth,False,RandomForestClassifier,81918009,0.0846600532532,0.952991452991,0.952260980766
smartphoneatboth,False,RandomForestClassifier,61132739,0.0857610702515,0.92735042735,0.924774915058
smartphoneatboth,False,RandomForestClassifier,37701167,0.0868439674377,0.854700854701,0.858871585071
smartphoneatboth,False,RandomForestClassifier,78112324,0.0855481624603,0.92735042735,0.925801357524
smartphoneatboth,False,RandomForestClassifier,25567961,0.0876739025116,0.92735042735,0.924543994916
smartphoneatboth,False,RandomForestClassifier,22644213,0.0855579376221,0.910256410256,0.905082875441
smartphoneatboth,False,RandomForestClassifier,74540349,0.09042096138,0.905982905983,0.901140612715
smartphoneatboth,False,RandomForestClassifier,98054267,0.0898160934448,0.918803418803,0.916700962665
smartphoneatboth,False,RandomForestClassifier,71167868,0.086697101593,0.940170940171,0.93691976883
smartphoneatboth,False,RandomForestClassifier,16252189,0.0849089622498,0.931623931624,0.930059253423
smartphoneatboth,False,RandomForestClassifier,1813579,0.0855848789215,0.871794871795,0.869423840485
smartphoneatboth,False,RandomForestClassifier,39363446,0.0843029022217,0.92735042735,0.922867469384
smartphoneatboth,False,RandomForestClassifier,855513,0.0889661312103,0.91452991453,0.906616542526
smartphoneatboth,False,RandomForestClassifier,74041245,0.085963010788,0.92735042735,0.923638654344
smartphoneatboth,False,RandomForestClassifier,22950172,0.0852921009064,0.901709401709,0.895380186765
smartphoneatboth,False,RandomForestClassifier,18426920,0.0863239765167,0.910256410256,0.902482605057
smartphoneatboth,False,RandomForestClassifier,34295891,0.0905120372772,0.901709401709,0.894139268726
smartphoneatboth,False,RandomForestClassifier,86828940,0.0879321098328,0.905982905983,0.899578706975
smartphoneatboth,False,RandomForestClassifier,62062274,0.0868389606476,0.935897435897,0.932843296767
smartphoneatboth,False,ExtraTreesClassifier,93797449,0.052524805069,0.931623931624,0.926443205213
smartphoneatboth,False,ExtraTreesClassifier,81918009,0.0529379844666,0.948717948718,0.94868328514
smartphoneatboth,False,ExtraTreesClassifier,61132739,0.0528230667114,0.893162393162,0.887233114435
smartphoneatboth,False,ExtraTreesClassifier,37701167,0.0524439811707,0.91452991453,0.911778423844
smartphoneatboth,False,ExtraTreesClassifier,78112324,0.0526299476624,0.923076923077,0.918889837701
smartphoneatboth,False,ExtraTreesClassifier,25567961,0.0523068904877,0.923076923077,0.919957828582
smartphoneatboth,False,ExtraTreesClassifier,22644213,0.0530350208282,0.905982905983,0.907019258769
smartphoneatboth,False,ExtraTreesClassifier,74540349,0.0530459880829,0.918803418803,0.919077943069
smartphoneatboth,False,ExtraTreesClassifier,98054267,0.0531508922577,0.92735042735,0.924241070583
smartphoneatboth,False,ExtraTreesClassifier,71167868,0.0531449317932,0.948717948718,0.947334146263
smartphoneatboth,False,ExtraTreesClassifier,16252189,0.0532541275024,0.91452991453,0.907100167243
smartphoneatboth,False,ExtraTreesClassifier,1813579,0.0534799098969,0.944444444444,0.942455130236
smartphoneatboth,False,ExtraTreesClassifier,39363446,0.053619146347,0.91452991453,0.903593743401
smartphoneatboth,False,ExtraTreesClassifier,855513,0.0535991191864,0.931623931624,0.926968873123
smartphoneatboth,False,ExtraTreesClassifier,74041245,0.0532071590424,0.923076923077,0.91916468363
smartphoneatboth,False,ExtraTreesClassifier,22950172,0.0543229579926,0.901709401709,0.899089208764
smartphoneatboth,False,ExtraTreesClassifier,18426920,0.0532460212708,0.944444444444,0.942467838985
smartphoneatboth,False,ExtraTreesClassifier,34295891,0.0532660484314,0.931623931624,0.92928857563
smartphoneatboth,False,ExtraTreesClassifier,86828940,0.0535748004913,0.92735042735,0.921667073489
smartphoneatboth,False,ExtraTreesClassifier,62062274,0.0532491207123,0.92735042735,0.925067323722
smartphoneatboth,False,GaussianNB,93797449,0.00293183326721,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,81918009,0.00268888473511,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,61132739,0.00269317626953,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,37701167,0.00259900093079,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,78112324,0.00272488594055,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,25567961,0.0027129650116,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,22644213,0.00273895263672,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,74540349,0.00282096862793,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,98054267,0.00267004966736,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,71167868,0.00262498855591,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,16252189,0.0027449131012,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,1813579,0.00275707244873,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,39363446,0.00277304649353,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,855513,0.00270080566406,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,74041245,0.00261902809143,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,22950172,0.00269389152527,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,18426920,0.0027551651001,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,34295891,0.002681016922,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,86828940,0.00261092185974,0.75641025641,0.742242186083
smartphoneatboth,False,GaussianNB,62062274,0.00268507003784,0.75641025641,0.742242186083
smartphoneatboth,False,KNeighborsClassifier,93797449,0.0264461040497,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,81918009,0.0263020992279,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,61132739,0.0259740352631,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,37701167,0.025750875473,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,78112324,0.0258719921112,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,25567961,0.0257360935211,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,22644213,0.0261950492859,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,74540349,0.0257940292358,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,98054267,0.0259590148926,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,71167868,0.0261352062225,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,16252189,0.0258769989014,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,1813579,0.026211977005,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,39363446,0.0265889167786,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,855513,0.025820016861,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,74041245,0.0257000923157,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,22950172,0.0255959033966,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,18426920,0.0255670547485,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,34295891,0.0257079601288,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,86828940,0.0258359909058,0.645299145299,0.625450992994
smartphoneatboth,False,KNeighborsClassifier,62062274,0.0260510444641,0.645299145299,0.625450992994
smartphoneatboth,False,MLPClassifier,93797449,0.834373950958,0.628205128205,0.626371418581
smartphoneatboth,False,MLPClassifier,81918009,0.3636469841,0.598290598291,0.579453451888
smartphoneatboth,False,MLPClassifier,61132739,0.419456005096,0.568376068376,0.535300655896
smartphoneatboth,False,MLPClassifier,37701167,0.512387037277,0.65811965812,0.646285432106
smartphoneatboth,False,MLPClassifier,78112324,0.46281003952,0.692307692308,0.677647664599
smartphoneatboth,False,MLPClassifier,25567961,0.240340948105,0.615384615385,0.597601245876
smartphoneatboth,False,MLPClassifier,22644213,0.441473960876,0.615384615385,0.605981625606
smartphoneatboth,False,MLPClassifier,74540349,0.745031833649,0.653846153846,0.649065512194
smartphoneatboth,False,MLPClassifier,98054267,0.757838964462,0.641025641026,0.630316863524
smartphoneatboth,False,MLPClassifier,71167868,0.458858966827,0.67094017094,0.660992316492
smartphoneatboth,False,MLPClassifier,16252189,0.437077999115,0.67094017094,0.657160404665
smartphoneatboth,False,MLPClassifier,1813579,0.690398931503,0.636752136752,0.626245869748
smartphoneatboth,False,MLPClassifier,39363446,0.472059011459,0.662393162393,0.654368399632
smartphoneatboth,False,MLPClassifier,855513,0.359129905701,0.628205128205,0.621574600503
smartphoneatboth,False,MLPClassifier,74041245,0.634963989258,0.623931623932,0.615913421267
smartphoneatboth,False,MLPClassifier,22950172,0.578129053116,0.662393162393,0.660939524984
smartphoneatboth,False,MLPClassifier,18426920,0.631013154984,0.606837606838,0.597166147484
smartphoneatboth,False,MLPClassifier,34295891,0.481140136719,0.589743589744,0.576422138486
smartphoneatboth,False,MLPClassifier,86828940,0.634557962418,0.649572649573,0.640654009389
smartphoneatboth,False,MLPClassifier,62062274,0.516748189926,0.649572649573,0.627938944537
